Branch code/name,Prod_Code,prod_desc,brand_code (fk)/brand_name,brand_form_code (fk)/brand_form_name,brand_sub_form_code(fk)/brand_sub_form_name,cl_stk,acends,black_list,vertical_value,UOM1,UOM2,Conversion,Pack size,UOM3,Conversion2,TD,Focus,VAT,Pack Unit
,REUEUPORMNXX15095,EURO ORIGINAL MINI PRN PANTIES -95,EURO OLD,,,0,Y,N,EURO,BOX,,,95,,,0,,,
,REUEUPORMNXX15100,EURO ORIGINAL MINI PRN PANTIES -100,EURO OLD,,,0,Y,N,EURO,BOX,,,100,,,0,,,
,REUEUPORMNXX15105,EURO ORIGINAL MINI PRN PANTIES -105,EURO OLD,,,0,Y,N,EURO,BOX,,,105,,,0,,,
,REUEUPORMNXX15110,EURO ORIGINAL MINI PRN PANTIES -110,EURO OLD,,,0,Y,N,EURO,BOX,,,110,,,0,,,
,REUEUPRVRNSX02070,EURO PRIME VEST (W) RNS -70,EURO OLD,,,0,Y,N,EURO,BOX,,,70,,,0,,,
,REUEUPRVRNSX02075,EURO PRIME VEST (W) RNS -75,EURO OLD,,,0,Y,N,EURO,BOX,,,75,,,0,,,
,REUEUPRVRNSX02080,EURO PRIME VEST (W) RNS -80,EURO OLD,,,0,Y,N,EURO,BOX,,,80,,,0,,,
,REUEUPRVRNSX02085,EURO PRIME VEST (W) RNS -85,EURO OLD,,,0,Y,N,EURO,BOX,,,85,,,0,,,
,REUEUPRVRNSX02090,EURO PRIME VEST (W) RNS -90,EURO OLD,,,0,Y,N,EURO,BOX,,,90,,,0,,,
,REUEUPRVRNSX02095,EURO PRIME VEST (W) RNS -95,EURO OLD,,,0,Y,N,EURO,BOX,,,95,,,0,,,
,REUEUPRVRNSX02100,EURO PRIME VEST (W) RNS -100,EURO OLD,,,0,Y,N,EURO,BOX,,,100,,,0,,,
,REUEUPRVRNSX02105,EURO PRIME VEST (W) RNS -105,EURO OLD,,,0,Y,N,EURO,BOX,,,105,,,0,,,
,REUEUPRVRNSX02110,EURO PRIME VEST (W) RNS -110,EURO OLD,,,0,Y,N,EURO,BOX,,,110,,,0,,,
,REUEUPRVRNXX02070,EURO PRIME VEST (W) RN -70,EURO OLD,,,0,Y,N,EURO,BOX,,,70,,,0,,,
,REUEUPRVRNXX02075,EURO PRIME VEST (W) RN -75,EURO OLD,,,0,Y,N,EURO,BOX,,,75,,,0,,,
,REUEUPRVRNXX02080,EURO PRIME VEST (W) RN -80,EURO OLD,,,0,Y,N,EURO,BOX,,,80,,,0,,,
,REUEUPRVRNXX02085,EURO PRIME VEST (W) RN -85,EURO OLD,,,0,Y,N,EURO,BOX,,,85,,,0,,,
,REUEUPRVRNXX02090,EURO PRIME VEST (W) RN -90,EURO OLD,,,0,Y,N,EURO,BOX,,,90,,,0,,,
,REUEUPRVRNXX02095,EURO PRIME VEST (W) RN -95,EURO OLD,,,0,Y,N,EURO,BOX,,,95,,,0,,,
,REUEUPRVRNXX02100,EURO PRIME VEST (W) RN -100,EURO OLD,,,0,Y,N,EURO,BOX,,,100,,,0,,,
,REUEUPRVRNXX02105,EURO PRIME VEST (W) RN -105,EURO OLD,,,0,Y,N,EURO,BOX,,,105,,,0,,,
,REUEUPRVRNXX02110,EURO PRIME VEST (W) RN -110,EURO OLD,,,0,Y,N,EURO,BOX,,,110,,,0,,,
,REUEUPXXMN0300070,EURO MINI PLAIN (3 PCS) -70,EURO OLD,,,0,Y,N,EURO,DZ,,,70,,,0,,,
,REUEUPXXMN0300075,EURO MINI PLAIN (3 PCS) -75,EURO OLD,,,0,Y,N,EURO,DZ,,,75,,,0,,,
,REUEUPXXMN0300080,EURO MINI PLAIN (3 PCS) -80,EURO OLD,,,0,Y,N,EURO,DZ,,,80,,,0,,,
,REUEUPXXMN0300085,EURO MINI PLAIN (3 PCS) -85,EURO OLD,,,0,Y,N,EURO,DZ,,,85,,,0,,,
,REUEUPXXMN0300090,EURO MINI PLAIN (3 PCS) -90,EURO OLD,,,0,Y,N,EURO,DZ,,,90,,,0,,,
,REUEUPXXMN0300095,EURO MINI PLAIN (3 PCS) -95,EURO OLD,,,0,Y,N,EURO,DZ,,,95,,,0,,,
,REUEUPXXMN0300100,EURO MINI PLAIN (3 PCS) -100,EURO OLD,,,0,Y,N,EURO,DZ,,,100,,,0,,,
,REUEUPXXMN0300105,EURO MINI PLAIN (3 PCS) -105,EURO OLD,,,0,Y,N,EURO,DZ,,,105,,,0,,,
,REUEUPXXMN0300110,EURO MINI PLAIN (3 PCS) -110,EURO OLD,,,0,Y,N,EURO,DZ,,,110,,,0,,,
,REUEUPXXMN0315070,EURO MINI PRINTED (3 PCS) -70,EURO OLD,,,0,Y,N,EURO,DZ,,,70,,,0,,,
,REUEUPXXMN0315075,EURO MINI PRINTED (3 PCS) -75,EURO OLD,,,0,Y,N,EURO,DZ,,,75,,,0,,,
,REUEUPXXMN0315080,EURO MINI PRINTED (3 PCS) -80,EURO OLD,,,0,Y,N,EURO,DZ,,,80,,,0,,,
,REUEUPXXMN0315085,EURO MINI PRINTED (3 PCS) -85,EURO OLD,,,0,Y,N,EURO,DZ,,,85,,,0,,,
,REUEUPXXMN0315090,EURO MINI PRINTED (3 PCS) -90,EURO OLD,,,0,Y,N,EURO,DZ,,,90,,,0,,,
,REUEUPXXMN0315095,EURO MINI PRINTED (3 PCS) -95,EURO OLD,,,0,Y,N,EURO,DZ,,,95,,,0,,,
,REUEUPXXMN0315100,EURO MINI PRINTED (3 PCS) -100,EURO OLD,,,0,Y,N,EURO,DZ,,,100,,,0,,,
,REUEUPXXMN0315105,EURO MINI PRINTED (3 PCS) -105,EURO OLD,,,0,Y,N,EURO,DZ,,,105,,,0,,,
,REUEUPXXMN0315110,EURO MINI PRINTED (3 PCS) -110,EURO OLD,,,0,Y,N,EURO,DZ,,,110,,,0,,,
,REUEUPXXXXBK00070,EURO BIKINI PLAIN COL -70,EURO OLD,,,0,Y,N,EURO,BOX,,,70,,,0,,,
,REUEUPXXXXBK00075,EURO BIKINI PLAIN COL -75,EURO OLD,,,0,Y,N,EURO,BOX,,,75,,,0,,,
,REUEUPXXXXBK00080,EURO BIKINI PLAIN COL -80,EURO OLD,,,0,Y,N,EURO,BOX,,,80,,,0,,,
,REUEUPXXXXBK00085,EURO BIKINI PLAIN COL -85,EURO OLD,,,0,Y,N,EURO,BOX,,,85,,,0,,,
,REUEUPXXXXBK00090,EURO BIKINI PLAIN COL -90,EURO OLD,,,0,Y,N,EURO,BOX,,,90,,,0,,,
,REUEUPXXXXBK00095,EURO BIKINI PLAIN COL -95,EURO OLD,,,0,Y,N,EURO,BOX,,,95,,,0,,,
,REUEUPXXXXBK00100,EURO BIKINI PLAIN COL -100,EURO OLD,,,0,Y,N,EURO,BOX,,,100,,,0,,,
,REUEUPXXXXBK00105,EURO BIKINI PLAIN COL -105,EURO OLD,,,0,Y,N,EURO,BOX,,,105,,,0,,,
,REUEUPXXXXBK00110,EURO BIKINI PLAIN COL -110,EURO OLD,,,0,Y,N,EURO,BOX,,,110,,,0,,,
,REUEUPXXXXBK15070,EURO BIKINI PRINTED -70,EURO OLD,,,0,Y,N,EURO,BOX,,,70,,,0,,,
,REUEUPXXXXBK15075,EURO BIKINI PRINTED -75,EURO OLD,,,0,Y,N,EURO,BOX,,,75,,,0,,,
,REUEUPXXXXBK15080,EURO BIKINI PRINTED -80,EURO OLD,,,0,Y,N,EURO,BOX,,,80,,,0,,,
,REUEUPXXXXBK15085,EURO BIKINI PRINTED -85,EURO OLD,,,0,Y,N,EURO,BOX,,,85,,,0,,,
,REUEUPXXXXBK15090,EURO BIKINI PRINTED -90,EURO OLD,,,0,Y,N,EURO,BOX,,,90,,,0,,,
,REUEUPXXXXBK15095,EURO BIKINI PRINTED -95,EURO OLD,,,0,Y,N,EURO,BOX,,,95,,,0,,,
,REUEUPXXXXBK15100,EURO BIKINI PRINTED -100,EURO OLD,,,0,Y,N,EURO,BOX,,,100,,,0,,,
,REUEUPXXXXBK15105,EURO BIKINI PRINTED -105,EURO OLD,,,0,Y,N,EURO,BOX,,,105,,,0,,,
,REUEUPXXXXBK15110,EURO BIKINI PRINTED -110,EURO OLD,,,0,Y,N,EURO,BOX,,,110,,,0,,,
,REUEURBTWFRE00075,FREE EURO REG. BRIEF TWIN PACK - 75,EURO OLD,,,0,Y,N,EURO,BOX,,,75,,,0,,,
,REUEURBTWFRE00080,FREE EURO REG. BRIEF TWIN PACK - 80,EURO OLD,,,0,Y,N,EURO,BOX,,,80,,,0,,,
,REUEURBTWFRE00085,FREE EURO REG. BRIEF TWIN PACK - 85,EURO OLD,,,0,Y,N,EURO,BOX,,,85,,,0,,,
,REUEURBTWFRE00090,FREE EURO REG. BRIEF TWIN PACK - 90,EURO OLD,,,0,Y,N,EURO,BOX,,,90,,,0,,,
,REUEURBTWFRE00095,FREE EURO REG. BRIEF TWIN PACK - 95,EURO OLD,,,0,Y,N,EURO,BOX,,,95,,,0,,,
,REUEURBTWFRE00100,FREE EURO REG. BRIEF TWIN PACK - 100,EURO OLD,,,0,Y,N,EURO,BOX,,,100,,,0,,,
,REUEURBTWFRE00105,FREE EURO REG. BRIEF TWIN PACK - 105,EURO OLD,,,0,Y,N,EURO,BOX,,,105,,,0,,,
,REUEUREGBTWP00075,EURO COLOUR PLAIN BRIEF TWIN PACK - 075,EURO OLD,,,0,Y,N,EURO,BOX,,,75,,,0,,,
,REUEUREGBTWP00080,EURO COLOUR PLAIN BRIEF TWIN PACK - 080,EURO OLD,,,0,Y,N,EURO,BOX,,,80,,,0,,,
,REUEUREGBTWP00085,EURO COLOUR PLAIN BRIEF TWIN PACK - 085,EURO OLD,,,0,Y,N,EURO,BOX,,,85,,,0,,,
,REUEUREGBTWP00090,EURO COLOUR PLAIN BRIEF TWIN PACK - 090,EURO OLD,,,0,Y,N,EURO,BOX,,,90,,,0,,,
,REUEUREGBTWP00095,EURO COLOUR PLAIN BRIEF TWIN PACK - 095,EURO OLD,,,0,Y,N,EURO,BOX,,,95,,,0,,,
,REUEUREGBTWP00100,EURO COLOUR PLAIN BRIEF TWIN PACK - 100,EURO OLD,,,0,Y,N,EURO,BOX,,,100,,,0,,,
,REUEUREGBTWP00105,EURO COLOUR PLAIN BRIEF TWIN PACK - 105,EURO OLD,,,0,Y,N,EURO,BOX,,,105,,,0,,,
,REUEURICOBRX00070,EURO RICO BRIEF -70,EURO OLD,,,0,Y,N,EURO,BOX,,,70,,,0,,,
,REUEURICOBRX00075,EURO RICO BRIEF -75,EURO OLD,,,0,Y,N,EURO,BOX,,,75,,,0,,,
,REUEURICOBRX00080,EURO RICO BRIEF -80,EURO OLD,,,0,Y,N,EURO,BOX,,,80,,,0,,,
,REUEURICOBRX00085,EURO RICO BRIEF -85,EURO OLD,,,0,Y,N,EURO,BOX,,,85,,,0,,,
,REUEURICOBRX00090,EURO RICO BRIEF -90,EURO OLD,,,0,Y,N,EURO,BOX,,,90,,,0,,,
,REUEURICOBRX00095,EURO RICO BRIEF -95,EURO OLD,,,0,Y,N,EURO,BOX,,,95,,,0,,,
,REUEURICOBRX00100,EURO RICO BRIEF -100,EURO OLD,,,0,Y,N,EURO,BOX,,,100,,,0,,,
,REUEURICOBRX00105,EURO RICO BRIEF -105,EURO OLD,,,0,Y,N,EURO,BOX,,,105,,,0,,,
,REUEURICOBRX00110,EURO RICO BRIEF -110,EURO OLD,,,0,Y,N,EURO,BOX,,,110,,,0,,,
,REUEUSBXXXXX0000L,EURO BOXER SHORTS COL -L,EURO OLD,,,0,Y,N,EURO,BOX,,,00L,,,0,,,
,REUEUSBXXXXX0000M,EURO BOXER SHORTS COL -M,EURO OLD,,,0,Y,N,EURO,BOX,,,00M,,,0,,,
,REUEUSBXXXXX0000S,EURO BOXER SHORTS COL -S,EURO OLD,,,0,Y,N,EURO,BOX,,,00S,,,0,,,
,REUEUSBXXXXX000XL,EURO BOXER SHORTS COL -XL,EURO OLD,,,0,Y,N,EURO,BOX,,,0XL,,,0,,,
,REUEUSBXXXXX000XS,EURO BOXER SHORTS COL -0XS,EURO OLD,,,0,Y,N,EURO,BOX,,,0XS,,,0,,,
,REUEUSBXXXXX003XL,EURO BOXER SHORTS COL -3XL,EURO OLD,,,0,Y,N,EURO,BOX,,,3XL,,,0,,,
,REUEUSBXXXXX004XL,EURO BOXER SHORTS COL -4XL,EURO OLD,,,0,Y,N,EURO,BOX,,,4XL,,,0,,,
,REUEUSBXXXXX00XXL,EURO BOXER SHORTS COL -XXL,EURO OLD,,,0,Y,N,EURO,BOX,,,XXL,,,0,,,
,REUEUSTYLBRF00075,EURO STYLUS BRIEF- 75,EURO OLD,,,0,Y,N,EURO,BOX,,,75,,,0,,,
,REUEUSTYLBRF00080,EURO STYLUS BRIEF- 80,EURO OLD,,,0,Y,N,EURO,BOX,,,80,,,0,,,
,REUEUSTYLBRF00085,EURO STYLUS BRIEF- 85,EURO OLD,,,0,Y,N,EURO,BOX,,,85,,,0,,,
,REUEUSTYLBRF00090,EURO STYLUS BRIEF- 90,EURO OLD,,,0,Y,N,EURO,BOX,,,90,,,0,,,
,REUEUSTYLBRF00095,EURO STYLUS BRIEF- 95,EURO OLD,,,0,Y,N,EURO,BOX,,,95,,,0,,,
,REUEUSTYLBRF00100,EURO STYLUS BRIEF- 100,EURO OLD,,,0,Y,N,EURO,BOX,,,100,,,0,,,
,REUEUVALRNXX0000L,ALTIS R/NECK - L,EURO OLD,,,0,Y,N,EURO,BOX,,,00L,,,0,,,
,REUEUVALRNXX0000M,ALTIS R/NECK - M,EURO OLD,,,0,Y,N,EURO,BOX,,,00M,,,0,,,
,REUEUVALRNXX0000S,ALTIS R/NECK - S,EURO OLD,,,0,Y,N,EURO,BOX,,,00S,,,0,,,
,REUEUVALRNXX000XL,ALTIS R/NECK - XL,EURO OLD,,,0,Y,N,EURO,BOX,,,0XL,,,0,,,
,REUEUVALRNXX00XXL,ALTIS R/NECK - XXL,EURO OLD,,,0,Y,N,EURO,BOX,,,XXL,,,0,,,
,REUEUVALVNXX0000L,ALTIS V/NECK - L,EURO OLD,,,0,Y,N,EURO,BOX,,,00L,,,0,,,
,REUEUVALVNXX0000M,ALTIS V/NECK - M,EURO OLD,,,0,Y,N,EURO,BOX,,,00M,,,0,,,
,REUEUVALVNXX0000S,ALTIS V/NECK - S,EURO OLD,,,0,Y,N,EURO,BOX,,,00S,,,0,,,
,REUEUVALVNXX000XL,ALTIS V/NECK - XL,EURO OLD,,,0,Y,N,EURO,BOX,,,0XL,,,0,,,
,REUEUVALVNXX00XXL,ALTIS V/NECK - XXL,EURO OLD,,,0,Y,N,EURO,BOX,,,XXL,,,0,,,
,REUEUVFIGOXX00075,EURO FIGO VEST - 75,EURO OLD,,,0,Y,N,EURO,BOX,,,75,,,0,,,
,REUEUVFIGOXX00080,EURO FIGO VEST - 80,EURO OLD,,,0,Y,N,EURO,BOX,,,80,,,0,,,
,REUEUVFIGOXX00085,EURO FIGO VEST - 85,EURO OLD,,,0,Y,N,EURO,BOX,,,85,,,0,,,
,REUEUVFIGOXX00090,EURO FIGO VEST - 90,EURO OLD,,,0,Y,N,EURO,BOX,,,90,,,0,,,
,REUEUVFIGOXX00095,EURO FIGO VEST - 95,EURO OLD,,,0,Y,N,EURO,BOX,,,95,,,0,,,
,REUEUVFIGOXX00100,EURO FIGO VEST - 100,EURO OLD,,,0,Y,N,EURO,BOX,,,100,,,0,,,
,REUEUVPRRNXX0000L,PRADO R/NECK - L,EURO OLD,,,0,Y,N,EURO,BOX,,,00L,,,0,,,
,REUEUVPRRNXX0000M,PRADO R/NECK - M,EURO OLD,,,0,Y,N,EURO,BOX,,,00M,,,0,,,
,REUEUVPRRNXX0000S,PRADO R/NECK - S,EURO OLD,,,0,Y,N,EURO,BOX,,,00S,,,0,,,
,REUEUVPRRNXX000XL,PRADO R/NECK - XL,EURO OLD,,,0,Y,N,EURO,BOX,,,0XL,,,0,,,
,REUEUVPRRNXX00XXL,PRADO R/NECK - XXL,EURO OLD,,,0,Y,N,EURO,BOX,,,XXL,,,0,,,
,REUEUVPRVNXX0000L,PRADO V/NECK - L,EURO OLD,,,0,Y,N,EURO,BOX,,,00L,,,0,,,
,REUEUVPRVNXX0000M,PRADO V/NECK - M,EURO OLD,,,0,Y,N,EURO,BOX,,,00M,,,0,,,
,REUEUVPRVNXX0000S,PRADO V/NECK - S,EURO OLD,,,0,Y,N,EURO,BOX,,,00S,,,0,,,
,REUEUVPRVNXX000XL,PRADO V/NECK - XL,EURO OLD,,,0,Y,N,EURO,BOX,,,0XL,,,0,,,
,REUEUVPRVNXX00XXL,PRADO V/NECK - XXL,EURO OLD,,,0,Y,N,EURO,BOX,,,XXL,,,0,,,
,REUEUVXXRNJN00040,EURO JUNIOR VEST COL RN -40,EURO OLD,,,0,Y,N,EURO,BOX,,,40,,,0,,,
,REUEUVXXRNJN00045,EURO JUNIOR VEST COL RN -45,EURO OLD,,,0,Y,N,EURO,BOX,,,45,,,0,,,
,REUEUVXXRNJN00050,EURO JUNIOR VEST COL RN -50,EURO OLD,,,0,Y,N,EURO,BOX,,,50,,,0,,,
,REUEUVXXRNJN00055,EURO JUNIOR VEST COL RN -55,EURO OLD,,,0,Y,N,EURO,BOX,,,55,,,0,,,
,REUEUVXXRNJN00060,EURO JUNIOR VEST COL RN -60,EURO OLD,,,0,Y,N,EURO,BOX,,,60,,,0,,,
,REUEUVXXRNJN00065,EURO JUNIOR VEST COL RN -65,EURO OLD,,,0,Y,N,EURO,BOX,,,65,,,0,,,
,REUEUVXXRNJN00070,EURO JUNIOR VEST COL RN -70,EURO OLD,,,0,Y,N,EURO,BOX,,,70,,,0,,,
,REUEUVXXRNJN02040,EURO JUNIOR VEST (W) RN -40,EURO OLD,,,0,Y,N,EURO,BOX,,,40,,,0,,,
,REUEUVXXRNJN02045,EURO JUNIOR VEST (W) RN -45,EURO OLD,,,0,Y,N,EURO,BOX,,,45,,,0,,,
,REUEUVXXRNJN02050,EURO JUNIOR VEST (W) RN -50,EURO OLD,,,0,Y,N,EURO,BOX,,,50,,,0,,,
,REUEUVXXRNJN02055,EURO JUNIOR VEST (W) RN -55,EURO OLD,,,0,Y,N,EURO,BOX,,,55,,,0,,,
,REUEUVXXRNJN02060,EURO JUNIOR VEST (W) RN -60,EURO OLD,,,0,Y,N,EURO,BOX,,,60,,,0,,,
,REUEUVXXRNJN02065,EURO JUNIOR VEST (W) RN -65,EURO OLD,,,0,Y,N,EURO,BOX,,,65,,,0,,,
,REUEUVXXRNJN02070,EURO JUNIOR VEST (W) RN -70,EURO OLD,,,0,Y,N,EURO,BOX,,,70,,,0,,,
,REUEUVXXRSJN00040,EURO JUNIOR VEST COL RNS -40,EURO OLD,,,0,Y,N,EURO,BOX,,,40,,,0,,,
,REUEUVXXRSJN00045,EURO JUNIOR VEST COL RNS -45,EURO OLD,,,0,Y,N,EURO,BOX,,,45,,,0,,,
,REUEUVXXRSJN00050,EURO JUNIOR VEST COL RNS -50,EURO OLD,,,0,Y,N,EURO,BOX,,,50,,,0,,,
,REUEUVXXRSJN00055,EURO JUNIOR VEST COL RNS -55,EURO OLD,,,0,Y,N,EURO,BOX,,,55,,,0,,,
,REUEUVXXRSJN00060,EURO JUNIOR VEST COL RNS -60,EURO OLD,,,0,Y,N,EURO,BOX,,,60,,,0,,,
,REUEUVXXRSJN00065,EURO JUNIOR VEST COL RNS -65,EURO OLD,,,0,Y,N,EURO,BOX,,,65,,,0,,,
,REUEUVXXRSJN00070,EURO JUNIOR VEST COL RNS -70,EURO OLD,,,0,Y,N,EURO,BOX,,,70,,,0,,,
,REUEUVXXRSJN02040,EURO JUNIOR VEST (W) RNS -40,EURO OLD,,,0,Y,N,EURO,BOX,,,40,,,0,,,
,REUEUVXXRSJN02045,EURO JUNIOR VEST (W) RNS -45,EURO OLD,,,0,Y,N,EURO,BOX,,,45,,,0,,,
,REUEUVXXRSJN02050,EURO JUNIOR VEST (W) RNS -50,EURO OLD,,,0,Y,N,EURO,BOX,,,50,,,0,,,
,REUEUVXXRSJN02055,EURO JUNIOR VEST (W) RNS -55,EURO OLD,,,0,Y,N,EURO,BOX,,,55,,,0,,,
,REUEUVXXRSJN02060,EURO JUNIOR VEST (W) RNS -60,EURO OLD,,,0,Y,N,EURO,BOX,,,60,,,0,,,
,REUEUVXXRSJN02065,EURO JUNIOR VEST (W) RNS -65,EURO OLD,,,0,Y,N,EURO,BOX,,,65,,,0,,,
,REUEUVXXRSJN02070,EURO JUNIOR VEST (W) RNS -70,EURO OLD,,,0,Y,N,EURO,BOX,,,70,,,0,,,
,REUEU7100AXX0000L,EURO ICONIC IB#2 - L,EURO OLD,,,0,Y,N,EURO,BOX,,,00L,,,0,,,
,REUEU7100AXX0000M,EURO ICONIC IB#2 - M,EURO OLD,,,0,Y,N,EURO,BOX,,,00M,,,0,,,
,REUEU7100AXX0000S,EURO ICONIC IB#2 - S,EURO OLD,,,0,Y,N,EURO,BOX,,,00S,,,0,,,
,REUEU7100AXX000XL,EURO ICONIC IB#2 - XL,EURO OLD,,,0,Y,N,EURO,BOX,,,0XL,,,0,,,
,REUEU7100XXX0000L,EURO ICONIC IB#1 - L,EURO OLD,,,0,Y,N,EURO,BOX,,,00L,,,0,,,
,REUEU7100XXX0000M,EURO ICONIC IB#1 - M,EURO OLD,,,0,Y,N,EURO,BOX,,,00M,,,0,,,
,REUEU7100XXX0000S,EURO ICONIC IB#1 - S,EURO OLD,,,0,Y,N,EURO,BOX,,,00S,,,0,,,
,REUEU7100XXX000XL,EURO ICONIC IB#1 - XL,EURO OLD,,,0,Y,N,EURO,BOX,,,0XL,,,0,,,
,REUEUETRNDRW00105,EURO ETERNIA DRAWER  - 105,EURO OLD,,,0,N,N,EURO,BOX,PCS,10,105,,,0,,,
,REUEUETRNDRW00075,EURO ETERNIA DRAWER  - 075,EURO OLD,,,0,N,N,EURO,BOX,PCS,10,75,,,0,,,
,REUEUETRNDRW00080,EURO ETERNIA DRAWER  - 080,EURO OLD,,,0,N,N,EURO,BOX,PCS,10,80,,,0,,,
,REUEUETRNDRW00085,EURO ETERNIA DRAWER  - 085,EURO OLD,,,0,N,N,EURO,BOX,PCS,10,85,,,0,,,
,REUEUETRNDRW00090,EURO ETERNIA DRAWER  - 090,EURO OLD,,,0,N,N,EURO,BOX,PCS,10,90,,,0,,,
,REUEUETRNDRW00095,EURO ETERNIA DRAWER  - 095,EURO OLD,,,0,N,N,EURO,BOX,PCS,10,95,,,0,,,
,REUEUETRNDRW00100,EURO ETERNIA DRAWER  - 100,EURO OLD,,,0,N,N,EURO,BOX,PCS,10,100,,,0,,,
,REUEUETRNDRW00110,EURO ETERNIA DRAWER  - 110,EURO OLD,,,0,N,N,EURO,BOX,PCS,10,110,,,0,,,
,REUEUJAGBRIF00075,EURO JAGUAR BRIEF - 075,EURO OLD,,,0,Y,N,EURO,BOX,PCS,10,75,,,0,,,
,REUEUJAGBRIF00080,EURO JAGUAR BRIEF - 080,EURO OLD,,,0,Y,N,EURO,BOX,PCS,10,80,,,0,,,
,REUEUJAGBRIF00085,EURO JAGUAR BRIEF - 085,EURO OLD,,,0,Y,N,EURO,BOX,PCS,10,85,,,0,,,
,REUEUJAGBRIF00090,EURO JAGUAR BRIEF - 090,EURO OLD,,,0,Y,N,EURO,BOX,PCS,10,90,,,0,,,
,REUEUJAGBRIF00095,EURO JAGUAR BRIEF - 095,EURO OLD,,,0,Y,N,EURO,BOX,PCS,10,95,,,0,,,
,REUEUJAGBRIF00100,EURO JAGUAR BRIEF - 100,EURO OLD,,,0,Y,N,EURO,BOX,PCS,10,100,,,0,,,
,REUEUJAGBRIF00105,EURO JAGUAR BRIEF - 105,EURO OLD,,,0,Y,N,EURO,BOX,PCS,10,105,,,0,,,
,REUEUJAGBRIF00110,EURO JAGUAR BRIEF - 110,EURO OLD,,,0,Y,N,EURO,BOX,PCS,10,110,,,0,,,
,REUEUBRFENZO00075,EURO ENZO BRIEF - 075,EURO OLD,,,0,N,N,EURO,BOX,PCS,10,75,,,0,,,
,REUEUBRFENZO00080,EURO ENZO BRIEF - 080,EURO OLD,,,0,N,N,EURO,BOX,PCS,10,80,,,0,,,
,REUEUBRFENZO00085,EURO ENZO BRIEF - 085,EURO OLD,,,0,N,N,EURO,BOX,PCS,10,85,,,0,,,
,REUEUBRFENZO00090,EURO ENZO BRIEF - 090,EURO OLD,,,0,N,N,EURO,BOX,PCS,10,90,,,0,,,
,REUEUBRFENZO00095,EURO ENZO BRIEF - 095,EURO OLD,,,0,N,N,EURO,BOX,PCS,10,95,,,0,,,
,REUEUBRFENZO00100,EURO ENZO BRIEF - 100,EURO OLD,,,0,N,N,EURO,BOX,PCS,10,100,,,0,,,
,REUEUBRFENZO00105,EURO ENZO BRIEF - 105,EURO OLD,,,0,N,N,EURO,BOX,PCS,10,105,,,0,,,
,REUEUBRFENZO00110,EURO ENZO BRIEF - 110,EURO OLD,,,0,N,N,EURO,BOX,PCS,10,110,,,0,,,
,REUEUBRFPRTN00075,EURO PROTON BRIEF - 75,EURO OLD,,,0,Y,N,EURO,BOX,,,75,,,0,,,
,REUEUBRFPRTN00080,EURO PROTON BRIEF - 80,EURO OLD,,,0,Y,N,EURO,BOX,,,80,,,0,,,
,REUEUBRFPRTN00085,EURO PROTON BRIEF - 85,EURO OLD,,,0,Y,N,EURO,BOX,,,85,,,0,,,
,REUEUBRFPRTN00090,EURO PROTON BRIEF - 90,EURO OLD,,,0,Y,N,EURO,BOX,,,90,,,0,,,
,REUEUBRFPRTN00095,EURO PROTON BRIEF - 95,EURO OLD,,,0,Y,N,EURO,BOX,,,95,,,0,,,
,REUEUBRFPRTN00100,EURO PROTON BRIEF - 100,EURO OLD,,,0,Y,N,EURO,BOX,,,100,,,0,,,
,REUEUBRORBIT00075,EURO ORBIT BRIEF - 75,EURO OLD,,,0,Y,N,EURO,BOX,,,75,,,0,,,
,REUEUBRORBIT00080,EURO ORBIT BRIEF - 80,EURO OLD,,,0,Y,N,EURO,BOX,,,80,,,0,,,
,REUEUBRORBIT00085,EURO ORBIT BRIEF - 85,EURO OLD,,,0,Y,N,EURO,BOX,,,85,,,0,,,
,REUEUBRORBIT00090,EURO ORBIT BRIEF - 90,EURO OLD,,,0,Y,N,EURO,BOX,,,90,,,0,,,
,REUEUBRORBIT00095,EURO ORBIT BRIEF - 95,EURO OLD,,,0,Y,N,EURO,BOX,,,95,,,0,,,
,REUEUBRORBIT00100,EURO ORBIT BRIEF - 100,EURO OLD,,,0,Y,N,EURO,BOX,,,100,,,0,,,
,REUEUCPLNCAP0000L,EURO PLAIN CAPRI - 00L,EURO CAPRI,,,0,Y,N,EURO,BOX,PCS,10,00L,,,0,,,
,REUEUCPLNCAP0000M,EURO PLAIN CAPRI - 00M,EURO CAPRI,,,0,Y,N,EURO,BOX,PCS,10,00M,,,0,,,
,REUEUCPLNCAP0000S,EURO PLAIN CAPRI - 00S,EURO CAPRI,,,0,Y,N,EURO,BOX,PCS,10,00S,,,0,,,
,REUEUCPLNCAP000XL,EURO PLAIN CAPRI - 0XL,EURO CAPRI,,,0,Y,N,EURO,BOX,PCS,10,0XL,,,0,,,
,REUEUCPLNCAP00XXL,EURO PLAIN CAPRI - XXL,EURO CAPRI,,,0,Y,N,EURO,BOX,PCS,10,XXL,,,0,,,
,REUEULPLNLOU0000L,EURO PLAIN LOUNGER - 00L,EURO LOUNGER,,,0,Y,N,EURO,BOX,PCS,10,00L,,,0,,,
,REUEULPLNLOU0000M,EURO PLAIN LOUNGER - 00M,EURO LOUNGER,,,0,Y,N,EURO,BOX,PCS,10,00M,,,0,,,
