Branch code/name,Prod_Code,prod_desc,brand_code (fk)/brand_name,brand_form_code (fk)/brand_form_name,brand_sub_form_code(fk)/brand_sub_form_name,cl_stk,acends,black_list,vertical_value,UOM1,UOM2,Conversion,Pack size,UOM3,Conversion2,TD,Formulation,Pack Type
9215,400000595,Rasoi No 1 15 kg Tin,Rasoi,,,0,Y,N,HBC:Rasoi:BIB,Case,Ltr,16.71,BP,MT,1114.21,10,yes,TIN
9215,400000594,Rasoi No 1 - 500ml Pouch,Rasoi,,,0,Y,N,HBC:Rasoi:BIB,Case,Ltr,16,CP,MT,1114.21,5,yes,Pouch
9207,400000589,Rasoi No 1 - 1 ltr Pouch,Rasoi,,,0,Y,N,HBC:Rasoi:BIB,Case,Ltr,16,CP,MT,1114.21,5,yes,Pouch
9207,400000595,Rasoi No 1 15 kg Tin,Rasoi,,,0,Y,N,HBC:Rasoi:BIB,Case,Ltr,16.71,BP,MT,1114.21,10,yes,TIN
9207,400000594,Rasoi No 1 - 500ml Pouch,Rasoi,,,0,Y,N,HBC:Rasoi:BIB,Case,Ltr,16,CP,MT,1114.21,5,yes,Pouch
4000D,400000589,Rasoi No 1 - 1 ltr Pouch,Rasoi,,,0,Y,N,HBC:Rasoi:BIB,Case,Ltr,16,CP,MT,1114.21,5,yes,Pouch
4000D,400000595,Rasoi No 1 15 kg Tin,Rasoi,,,0,Y,N,HBC:Rasoi:BIB,Case,Ltr,16.71,BP,MT,1114.21,10,yes,TIN
4000D,400000594,Rasoi No 1 - 500ml Pouch,Rasoi,,,0,Y,N,HBC:Rasoi:BIB,Case,Ltr,16,CP,MT,1114.21,5,yes,Pouch
9307KP,400000589,Rasoi No 1 - 1 ltr Pouch,Rasoi,,,0,Y,N,HBC:Rasoi:BIB,Case,Ltr,16,CP,MT,1114.21,5,yes,Pouch
9307KP,400000595,Rasoi No 1 15 kg Tin,Rasoi,,,0,Y,N,HBC:Rasoi:BIB,Case,Ltr,16.71,BP,MT,1114.21,10,yes,TIN
9307KP,400000594,Rasoi No 1 - 500ml Pouch,Rasoi,,,0,Y,N,HBC:Rasoi:BIB,Case,Ltr,16,CP,MT,1114.21,5,yes,Pouch
9302KP,400000589,Rasoi No 1 - 1 ltr Pouch,Rasoi,,,0,Y,N,HBC:Rasoi:BIB,Case,Ltr,16,CP,MT,1114.21,5,yes,Pouch
9302KP,400000595,Rasoi No 1 15 kg Tin,Rasoi,,,0,Y,N,HBC:Rasoi:BIB,Case,Ltr,16.71,BP,MT,1114.21,10,yes,TIN
9302KP,400000594,Rasoi No 1 - 500ml Pouch,Rasoi,,,0,Y,N,HBC:Rasoi:BIB,Case,Ltr,16,CP,MT,1114.21,5,yes,Pouch
9306KP,400000589,Rasoi No 1 - 1 ltr Pouch,Rasoi,,,0,Y,N,HBC:Rasoi:BIB,Case,Ltr,16,CP,MT,1114.21,5,yes,Pouch
9306KP,400000595,Rasoi No 1 15 kg Tin,Rasoi,,,0,Y,N,HBC:Rasoi:BIB,Case,Ltr,16.71,BP,MT,1114.21,10,yes,TIN
9306KP,400000594,Rasoi No 1 - 500ml Pouch,Rasoi,,,0,Y,N,HBC:Rasoi:BIB,Case,Ltr,16,CP,MT,1114.21,5,yes,Pouch
9308KP,400000589,Rasoi No 1 - 1 ltr Pouch,Rasoi,,,0,Y,N,HBC:Rasoi:BIB,Case,Ltr,16,CP,MT,1114.21,5,yes,Pouch
9308KP,400000595,Rasoi No 1 15 kg Tin,Rasoi,,,0,Y,N,HBC:Rasoi:BIB,Case,Ltr,16.71,BP,MT,1114.21,10,yes,TIN
9308KP,400000594,Rasoi No 1 - 500ml Pouch,Rasoi,,,0,Y,N,HBC:Rasoi:BIB,Case,Ltr,16,CP,MT,1114.21,5,yes,Pouch
9110,400000712,Sunflower 5 ltr Jar,Sunflower,,,0,Y,N,HBC:Rasoi:BIB,Case,Ltr,20,CP,MT,1098.9,5,no,JAR
9117,400000712,Sunflower 5 ltr Jar,Sunflower,,,0,Y,N,HBC:Rasoi:BIB,Case,Ltr,20,CP,MT,1098.9,5,no,JAR
1000D,400000712,Sunflower 5 ltr Jar,Sunflower,,,0,Y,N,HBC:Rasoi:BIB,Case,Ltr,20,CP,MT,1098.9,5,no,JAR
9108,400000712,Sunflower 5 ltr Jar,Sunflower,,,0,Y,N,HBC:Rasoi:BIB,Case,Ltr,20,CP,MT,1098.9,5,no,JAR
9408,400000712,Sunflower 5 ltr Jar,Sunflower,,,0,Y,N,HBC:Rasoi:BIB,Case,Ltr,20,CP,MT,1098.9,5,no,JAR
9215,400000712,Sunflower 5 ltr Jar,Sunflower,,,0,Y,N,HBC:Rasoi:BIB,Case,Ltr,20,CP,MT,1098.9,5,no,JAR
4000D,400000712,Sunflower 5 ltr Jar,Sunflower,,,0,Y,N,HBC:Rasoi:BIB,Case,Ltr,20,CP,MT,1098.9,5,no,JAR
9105,400000712,Sunflower 5 ltr Jar,Sunflower,,,0,Y,N,HBC:Rasoi:BIB,Case,Ltr,20,CP,MT,1098.9,5,no,JAR
9114,400000712,Sunflower 5 ltr Jar,Sunflower,,,0,Y,N,HBC:Rasoi:BIB,Case,Ltr,20,CP,MT,1098.9,5,no,JAR
9101,400000712,Sunflower 5 ltr Jar,Sunflower,,,0,Y,N,HBC:Rasoi:BIB,Case,Ltr,20,CP,MT,1098.9,5,no,JAR
9120,400000712,Sunflower 5 ltr Jar,Sunflower,,,0,Y,N,HBC:Rasoi:BIB,Case,Ltr,20,CP,MT,1098.9,5,no,JAR
9412,400000712,Sunflower 5 ltr Jar,Sunflower,,,0,Y,N,HBC:Rasoi:BIB,Case,Ltr,20,CP,MT,1098.9,5,no,JAR
9201,400000712,Sunflower 5 ltr Jar,Sunflower,,,0,Y,N,HBC:Rasoi:BIB,Case,Ltr,20,CP,MT,1098.9,5,no,JAR
9207,400000712,Sunflower 5 ltr Jar,Sunflower,,,0,Y,N,HBC:Rasoi:BIB,Case,Ltr,20,CP,MT,1098.9,5,no,JAR
9111,400000712,Sunflower 5 ltr Jar,Sunflower,,,0,Y,N,HBC:Rasoi:BIB,Case,Ltr,20,CP,MT,1098.9,5,no,JAR
9208,400000712,Sunflower 5 ltr Jar,Sunflower,,,0,Y,N,HBC:Rasoi:BIB,Case,Ltr,20,CP,MT,1098.9,5,no,JAR
9112,400000712,Sunflower 5 ltr Jar,Sunflower,,,0,Y,N,HBC:Rasoi:BIB,Case,Ltr,20,CP,MT,1098.9,5,no,JAR
9103,400000712,Sunflower 5 ltr Jar,Sunflower,,,0,Y,N,HBC:Rasoi:BIB,Case,Ltr,20,CP,MT,1098.9,5,no,JAR
9407DD,400000712,Sunflower 5 ltr Jar,Sunflower,,,0,Y,N,HBC:Rasoi:BIB,Case,Ltr,20,CP,MT,1098.9,5,no,JAR
9213,400000712,Sunflower 5 ltr Jar,Sunflower,,,0,Y,N,HBC:Rasoi:BIB,Case,Ltr,20,CP,MT,1098.9,5,no,JAR
9205,400000712,Sunflower 5 ltr Jar,Sunflower,,,0,Y,N,HBC:Rasoi:BIB,Case,Ltr,20,CP,MT,1098.9,5,no,JAR
9106,400000712,Sunflower 5 ltr Jar,Sunflower,,,0,Y,N,HBC:Rasoi:BIB,Case,Ltr,20,CP,MT,1098.9,5,no,JAR
9407B,400000712,Sunflower 5 ltr Jar,Sunflower,,,0,Y,N,HBC:Rasoi:BIB,Case,Ltr,20,CP,MT,1098.9,5,no,JAR
9118,400000712,Sunflower 5 ltr Jar,Sunflower,,,0,Y,N,HBC:Rasoi:BIB,Case,Ltr,20,CP,MT,1098.9,5,no,JAR
9105KP,400000712,Sunflower 5 ltr Jar,Sunflower,,,0,Y,N,HBC:Rasoi:BIB,Case,Ltr,20,CP,MT,1098.9,5,no,JAR
9114KP,400000712,Sunflower 5 ltr Jar,Sunflower,,,0,Y,N,HBC:Rasoi:BIB,Case,Ltr,20,CP,MT,1098.9,5,no,JAR
9306KP,400000712,Sunflower 5 ltr Jar,Sunflower,,,0,Y,N,HBC:Rasoi:BIB,Case,Ltr,20,CP,MT,1098.9,5,no,JAR
9116,400000712,Sunflower 5 ltr Jar,Sunflower,,,0,Y,N,HBC:Rasoi:BIB,Case,Ltr,20,CP,MT,1098.9,5,no,JAR
9109,400000712,Sunflower 5 ltr Jar,Sunflower,,,0,Y,N,HBC:Rasoi:BIB,Case,Ltr,20,CP,MT,1098.9,5,no,JAR
9119,400000712,Sunflower 5 ltr Jar,Sunflower,,,0,Y,N,HBC:Rasoi:BIB,Case,Ltr,20,CP,MT,1098.9,5,no,JAR
9417,400000712,Sunflower 5 ltr Jar,Sunflower,,,0,Y,N,HBC:Rasoi:BIB,Case,Ltr,20,CP,MT,1098.9,5,no,JAR
9409,400000712,Sunflower 5 ltr Jar,Sunflower,,,0,Y,N,HBC:Rasoi:BIB,Case,Ltr,20,CP,MT,1098.9,5,no,JAR
9302,400000712,Sunflower 5 ltr Jar,Sunflower,,,0,Y,N,HBC:Rasoi:BIB,Case,Ltr,20,CP,MT,1098.9,5,no,JAR
9411,400000712,Sunflower 5 ltr Jar,Sunflower,,,0,Y,N,HBC:Rasoi:BIB,Case,Ltr,20,CP,MT,1098.9,5,no,JAR
9403,400000712,Sunflower 5 ltr Jar,Sunflower,,,0,Y,N,HBC:Rasoi:BIB,Case,Ltr,20,CP,MT,1098.9,5,no,JAR
9307,400000712,Sunflower 5 ltr Jar,Sunflower,,,0,Y,N,HBC:Rasoi:BIB,Case,Ltr,20,CP,MT,1098.9,5,no,JAR
9405,400000712,Sunflower 5 ltr Jar,Sunflower,,,0,Y,N,HBC:Rasoi:BIB,Case,Ltr,20,CP,MT,1098.9,5,no,JAR
9302KP,400000712,Sunflower 5 ltr Jar,Sunflower,,,0,Y,N,HBC:Rasoi:BIB,Case,Ltr,20,CP,MT,1098.9,5,no,JAR
9307KP,400000712,Sunflower 5 ltr Jar,Sunflower,,,0,Y,N,HBC:Rasoi:BIB,Case,Ltr,20,CP,MT,1098.9,5,no,JAR
9201,400000611,Bake Magic,Bake Magic,,,0,Y,N,HBC:Rasoi:BIB,Case,Ltr,16.67,BP,MT,1111.11,10,no,BAKERY
9203,400000611,Bake Magic,Bake Magic,,,0,Y,N,HBC:Rasoi:BIB,Case,Ltr,16.67,BP,MT,1111.11,10,no,BAKERY
9308KP,400000712,Sunflower 5 ltr Jar,Sunflower,,,0,Y,N,HBC:Rasoi:BIB,Case,Ltr,20,CP,MT,1098.9,5,no,JAR
9308,400000712,Sunflower 5 ltr Jar,Sunflower,,,0,Y,N,HBC:Rasoi:BIB,Case,Ltr,20,CP,MT,1098.9,5,no,JAR
9306,400000712,Sunflower 5 ltr Jar,Sunflower,,,0,Y,N,HBC:Rasoi:BIB,Case,Ltr,20,CP,MT,1098.9,5,no,JAR
9205,400000611,Bake Magic,Bake Magic,,,0,Y,N,HBC:Rasoi:BIB,Case,Ltr,16.67,BP,MT,1111.11,10,no,BAKERY
9207,400000611,Bake Magic,Bake Magic,,,0,Y,N,HBC:Rasoi:BIB,Case,Ltr,16.67,BP,MT,1111.11,10,no,BAKERY
9208,400000611,Bake Magic,Bake Magic,,,0,Y,N,HBC:Rasoi:BIB,Case,Ltr,16.67,BP,MT,1111.11,10,no,BAKERY
9211,400000611,Bake Magic,Bake Magic,,,0,Y,N,HBC:Rasoi:BIB,Case,Ltr,16.67,BP,MT,1111.11,10,no,BAKERY
9213,400000611,Bake Magic,Bake Magic,,,0,Y,N,HBC:Rasoi:BIB,Case,Ltr,16.67,BP,MT,1111.11,10,no,BAKERY
9302KP,400000611,Bake Magic,Bake Magic,,,0,Y,N,HBC:Rasoi:BIB,Case,Ltr,16.67,BP,MT,1111.11,10,no,BAKERY
9307KP,400000611,Bake Magic,Bake Magic,,,0,Y,N,HBC:Rasoi:BIB,Case,Ltr,16.67,BP,MT,1111.11,10,no,BAKERY
9201,400000717,Gold n Lite 15 kg Tin (LD),Palm,,,0,N,Y,HBC:Rasoi:BIB,Case,Ltr,16.67,BP,MT,1111.11,10,no,TIN
4000D,400000717,Gold n Lite 15 kg Tin (LD),Palm,,,0,N,Y,HBC:Rasoi:BIB,Case,Ltr,16.67,BP,MT,1111.11,10,no,TIN
9207,400000717,Gold n Lite 15 kg Tin (LD),Palm,,,0,N,Y,HBC:Rasoi:BIB,Case,Ltr,16.67,BP,MT,1111.11,10,no,TIN
9208,400000717,Gold n Lite 15 kg Tin (LD),Palm,,,0,N,Y,HBC:Rasoi:BIB,Case,Ltr,16.67,BP,MT,1111.11,10,no,TIN
9407DD,400000717,Gold n Lite 15 kg Tin (LD),Palm,,,0,Y,N,HBC:Rasoi:BIB,Case,Ltr,16.67,BP,MT,1111.11,10,no,TIN
9213,400000717,Gold n Lite 15 kg Tin (LD),Palm,,,0,N,Y,HBC:Rasoi:BIB,Case,Ltr,16.67,BP,MT,1111.11,10,no,TIN
9205,400000717,Gold n Lite 15 kg Tin (LD),Palm,,,0,N,Y,HBC:Rasoi:BIB,Case,Ltr,16.67,BP,MT,1111.11,10,no,TIN
9407B,400000717,Gold n Lite 15 kg Tin (LD),Palm,,,0,Y,N,HBC:Rasoi:BIB,Case,Ltr,16.67,BP,MT,1111.11,10,no,TIN
4000D,400000718,Gold n Lite 15 ltr Tin (LD),Palm,,,0,N,Y,HBC:Rasoi:BIB,Case,Ltr,16.67,BP,MT,1111.11,10,no,TIN
9201,400000718,Gold n Lite 15 ltr Tin (LD),Palm,,,0,N,Y,HBC:Rasoi:BIB,Case,Ltr,16.67,BP,MT,1111.11,10,no,TIN
9207,400000718,Gold n Lite 15 ltr Tin (LD),Palm,,,0,N,Y,HBC:Rasoi:BIB,Case,Ltr,16.67,BP,MT,1111.11,10,no,TIN
9208,400000718,Gold n Lite 15 ltr Tin (LD),Palm,,,0,N,Y,HBC:Rasoi:BIB,Case,Ltr,16.67,BP,MT,1111.11,10,no,TIN
9407DD,400000718,Gold n Lite 15 ltr Tin (LD),Palm,,,0,Y,N,HBC:Rasoi:BIB,Case,Ltr,16.67,BP,MT,1111.11,10,no,TIN
9213,400000718,Gold n Lite 15 ltr Tin (LD),Palm,,,0,N,Y,HBC:Rasoi:BIB,Case,Ltr,16.67,BP,MT,1111.11,10,no,TIN
9205,400000718,Gold n Lite 15 ltr Tin (LD),Palm,,,0,N,Y,HBC:Rasoi:BIB,Case,Ltr,16.67,BP,MT,1111.11,10,no,TIN
9407B,400000718,Gold n Lite 15 ltr Tin (LD),Palm,,,0,Y,N,HBC:Rasoi:BIB,Case,Ltr,16.67,BP,MT,1111.11,10,no,TIN
9110,400000715,Sunflower 15 kg Tin (LD),Sunflower,,,0,Y,N,HBC:Rasoi:BIB,Case,Ltr,16.48,BP,MT,1098.9,10,no,TIN
9117,400000715,Sunflower 15 kg Tin (LD),Sunflower,,,0,Y,N,HBC:Rasoi:BIB,Case,Ltr,16.48,BP,MT,1098.9,10,no,TIN
1000D,400000715,Sunflower 15 kg Tin (LD),Sunflower,,,0,Y,N,HBC:Rasoi:BIB,Case,Ltr,16.48,BP,MT,1098.9,10,no,TIN
9108,400000715,Sunflower 15 kg Tin (LD),Sunflower,,,0,Y,N,HBC:Rasoi:BIB,Case,Ltr,16.48,BP,MT,1098.9,10,no,TIN
9306,400000715,Sunflower 15 kg Tin (LD),Sunflower,,,0,Y,N,HBC:Rasoi:BIB,Case,Ltr,16.48,BP,MT,1098.9,10,no,TIN
9308,400000715,Sunflower 15 kg Tin (LD),Sunflower,,,0,Y,N,HBC:Rasoi:BIB,Case,Ltr,16.48,BP,MT,1098.9,10,no,TIN
4000D,400000715,Sunflower 15 kg Tin (LD),Sunflower,,,0,Y,N,HBC:Rasoi:BIB,Case,Ltr,16.48,BP,MT,1098.9,10,no,TIN
9105,400000715,Sunflower 15 kg Tin (LD),Sunflower,,,0,Y,N,HBC:Rasoi:BIB,Case,Ltr,16.48,BP,MT,1098.9,10,no,TIN
9412,400000715,Sunflower 15 kg Tin (LD),Sunflower,,,0,Y,N,HBC:Rasoi:BIB,Case,Ltr,16.48,BP,MT,1098.9,10,no,TIN
9201,400000715,Sunflower 15 kg Tin (LD),Sunflower,,,0,Y,N,HBC:Rasoi:BIB,Case,Ltr,16.48,BP,MT,1098.9,10,no,TIN
9207,400000715,Sunflower 15 kg Tin (LD),Sunflower,,,0,Y,N,HBC:Rasoi:BIB,Case,Ltr,16.48,BP,MT,1098.9,10,no,TIN
9111,400000715,Sunflower 15 kg Tin (LD),Sunflower,,,0,Y,N,HBC:Rasoi:BIB,Case,Ltr,16.48,BP,MT,1098.9,10,no,TIN
9208,400000715,Sunflower 15 kg Tin (LD),Sunflower,,,0,Y,N,HBC:Rasoi:BIB,Case,Ltr,16.48,BP,MT,1098.9,10,no,TIN
9112,400000715,Sunflower 15 kg Tin (LD),Sunflower,,,0,Y,N,HBC:Rasoi:BIB,Case,Ltr,16.48,BP,MT,1098.9,10,no,TIN
9103,400000715,Sunflower 15 kg Tin (LD),Sunflower,,,0,Y,N,HBC:Rasoi:BIB,Case,Ltr,16.48,BP,MT,1098.9,10,no,TIN
9213,400000715,Sunflower 15 kg Tin (LD),Sunflower,,,0,Y,N,HBC:Rasoi:BIB,Case,Ltr,16.48,BP,MT,1098.9,10,no,TIN
9205,400000715,Sunflower 15 kg Tin (LD),Sunflower,,,0,Y,N,HBC:Rasoi:BIB,Case,Ltr,16.48,BP,MT,1098.9,10,no,TIN
9106,400000715,Sunflower 15 kg Tin (LD),Sunflower,,,0,Y,N,HBC:Rasoi:BIB,Case,Ltr,16.48,BP,MT,1098.9,10,no,TIN
9118,400000715,Sunflower 15 kg Tin (LD),Sunflower,,,0,Y,N,HBC:Rasoi:BIB,Case,Ltr,16.48,BP,MT,1098.9,10,no,TIN
9113,400000715,Sunflower 15 kg Tin (LD),Sunflower,,,0,N,Y,HBC:Rasoi:BIB,Case,Ltr,16.48,BP,MT,1098.9,10,no,TIN
9308KP,400000715,Sunflower 15 kg Tin (LD),Sunflower,,,0,Y,N,HBC:Rasoi:BIB,Case,Ltr,16.48,BP,MT,1098.9,10,no,TIN
9105KP,400000715,Sunflower 15 kg Tin (LD),Sunflower,,,0,Y,N,HBC:Rasoi:BIB,Case,Ltr,16.48,BP,MT,1098.9,10,no,TIN
9306KP,400000715,Sunflower 15 kg Tin (LD),Sunflower,,,0,Y,N,HBC:Rasoi:BIB,Case,Ltr,16.48,BP,MT,1098.9,10,no,TIN
9116,400000715,Sunflower 15 kg Tin (LD),Sunflower,,,0,Y,N,HBC:Rasoi:BIB,Case,Ltr,16.48,BP,MT,1098.9,10,no,TIN
9408,400000715,Sunflower 15 kg Tin (LD),Sunflower,,,0,Y,N,HBC:Rasoi:BIB,Case,Ltr,16.48,BP,MT,1098.9,10,no,TIN
9119,400000715,Sunflower 15 kg Tin (LD),Sunflower,,,0,Y,N,HBC:Rasoi:BIB,Case,Ltr,16.48,BP,MT,1098.9,10,no,TIN
9203,400000715,Sunflower 15 kg Tin (LD),Sunflower,,,0,Y,N,HBC:Rasoi:BIB,Case,Ltr,16.48,BP,MT,1098.9,10,no,TIN
9417,400000715,Sunflower 15 kg Tin (LD),Sunflower,,,0,Y,N,HBC:Rasoi:BIB,Case,Ltr,16.48,BP,MT,1098.9,10,no,TIN
9409,400000715,Sunflower 15 kg Tin (LD),Sunflower,,,0,Y,N,HBC:Rasoi:BIB,Case,Ltr,16.48,BP,MT,1098.9,10,no,TIN
9302,400000715,Sunflower 15 kg Tin (LD),Sunflower,,,0,Y,N,HBC:Rasoi:BIB,Case,Ltr,16.48,BP,MT,1098.9,10,no,TIN
9411,400000715,Sunflower 15 kg Tin (LD),Sunflower,,,0,Y,N,HBC:Rasoi:BIB,Case,Ltr,16.48,BP,MT,1098.9,10,no,TIN
9307,400000715,Sunflower 15 kg Tin (LD),Sunflower,,,0,Y,N,HBC:Rasoi:BIB,Case,Ltr,16.48,BP,MT,1098.9,10,no,TIN
9405,400000715,Sunflower 15 kg Tin (LD),Sunflower,,,0,Y,N,HBC:Rasoi:BIB,Case,Ltr,16.48,BP,MT,1098.9,10,no,TIN
9302KP,400000715,Sunflower 15 kg Tin (LD),Sunflower,,,0,Y,N,HBC:Rasoi:BIB,Case,Ltr,16.48,BP,MT,1098.9,10,no,TIN
9307KP,400000715,Sunflower 15 kg Tin (LD),Sunflower,,,0,Y,N,HBC:Rasoi:BIB,Case,Ltr,16.48,BP,MT,1098.9,10,no,TIN
4000D,400000717,Gold n Lite 15 kg Tin (LD),Super Olien,,,0,Y,N,HBC:Rasoi:BIB,Case,Ltr,16.67,BP,MT,1111.11,0,no,TIN
4000D,400000718,Gold n Lite 15 ltr Tin (LD),Super Olien,,,0,Y,N,HBC:Rasoi:BIB,Case,Ltr,15,BP,MT,1111.11,0,no,TIN
9405,400000441,Rasoi 15 kg Jar (Blue),Rasoi,,,0,N,Y,HBC:Rasoi:BIB,Case,Ltr,16.71,BP,MT,1114.21,10,yes,JAR
9405,400000449,Rasoi 15 kg Jar (Gold),Rasoi,,,0,Y,N,HBC:Rasoi:BIB,Case,Ltr,16.71,BP,MT,1114.21,10,yes,JAR
9405,400000521,Rasoi No-1 15 ltr Jar,Rasoi,,,0,Y,N,HBC:Rasoi:BIB,Case,Ltr,15,BP,MT,1114.21,10,yes,JAR
9405,400000523,Rasoi No 1 15 kg Jar,Rasoi,,,0,Y,N,HBC:Rasoi:BIB,Case,Ltr,16.71,BP,MT,1114.21,10,yes,JAR
9405,400000589,Rasoi No 1 - 1 ltr Pouch,Rasoi,,,0,Y,N,HBC:Rasoi:BIB,Case,Ltr,16,CP,MT,1114.21,5,yes,Pouch
9405,400000595,Rasoi No 1 15 kg Tin,Rasoi,,,0,Y,N,HBC:Rasoi:BIB,Case,Ltr,16.71,BP,MT,1114.21,10,yes,TIN
9405,400000594,Rasoi No 1 - 500ml Pouch,Rasoi,,,0,Y,N,HBC:Rasoi:BIB,Case,Ltr,16,CP,MT,1114.21,5,yes,Pouch
9405,400000635,Rasoi No 1 15 ltr Tin,Rasoi,,,0,Y,N,HBC:Rasoi:BIB,Case,Ltr,15,BP,MT,1114.21,10,yes,TIN
9405,400000636,Rasoi No 1 - 200ml Pouch,Rasoi,,,0,N,Y,HBC:Rasoi:BIB,Case,Ltr,16,BP,MT,1114.21,10,yes,Pouch
9409,400000441,Rasoi 15 kg Jar (Blue),Rasoi,,,0,N,Y,HBC:Rasoi:BIB,Case,Ltr,16.71,BP,MT,1114.21,10,yes,JAR
9409,400000449,Rasoi 15 kg Jar (Gold),Rasoi,,,0,Y,N,HBC:Rasoi:BIB,Case,Ltr,16.71,BP,MT,1114.21,10,yes,JAR
9409,400000521,Rasoi No-1 15 ltr Jar,Rasoi,,,0,Y,N,HBC:Rasoi:BIB,Case,Ltr,15,BP,MT,1114.21,10,yes,JAR
9409,400000523,Rasoi No 1 15 kg Jar,Rasoi,,,0,Y,N,HBC:Rasoi:BIB,Case,Ltr,16.71,BP,MT,1114.21,10,yes,JAR
9409,400000589,Rasoi No 1 - 1 ltr Pouch,Rasoi,,,0,Y,N,HBC:Rasoi:BIB,Case,Ltr,16,CP,MT,1114.21,5,yes,Pouch
9409,400000595,Rasoi No 1 15 kg Tin,Rasoi,,,0,Y,N,HBC:Rasoi:BIB,Case,Ltr,16.71,BP,MT,1114.21,10,yes,TIN
9409,400000594,Rasoi No 1 - 500ml Pouch,Rasoi,,,0,Y,N,HBC:Rasoi:BIB,Case,Ltr,16,CP,MT,1114.21,5,yes,Pouch
9409,400000635,Rasoi No 1 15 ltr Tin,Rasoi,,,0,Y,N,HBC:Rasoi:BIB,Case,Ltr,15,BP,MT,1114.21,10,yes,TIN
9409,400000636,Rasoi No 1 - 200ml Pouch,Rasoi,,,0,N,Y,HBC:Rasoi:BIB,Case,Ltr,16,BP,MT,1114.21,10,yes,Pouch
9417,400000441,Rasoi 15 kg Jar (Blue),Rasoi,,,0,N,Y,HBC:Rasoi:BIB,Case,Ltr,16.71,BP,MT,1114.21,10,yes,JAR
9417,400000449,Rasoi 15 kg Jar (Gold),Rasoi,,,0,Y,N,HBC:Rasoi:BIB,Case,Ltr,16.71,BP,MT,1114.21,10,yes,JAR
9417,400000521,Rasoi No-1 15 ltr Jar,Rasoi,,,0,Y,N,HBC:Rasoi:BIB,Case,Ltr,15,BP,MT,1114.21,10,yes,JAR
9417,400000523,Rasoi No 1 15 kg Jar,Rasoi,,,0,Y,N,HBC:Rasoi:BIB,Case,Ltr,16.71,BP,MT,1114.21,10,yes,JAR
9417,400000589,Rasoi No 1 - 1 ltr Pouch,Rasoi,,,0,Y,N,HBC:Rasoi:BIB,Case,Ltr,16,CP,MT,1114.21,5,yes,Pouch
9417,400000595,Rasoi No 1 15 kg Tin,Rasoi,,,0,Y,N,HBC:Rasoi:BIB,Case,Ltr,16.71,BP,MT,1114.21,10,yes,TIN
9417,400000594,Rasoi No 1 - 500ml Pouch,Rasoi,,,0,Y,N,HBC:Rasoi:BIB,Case,Ltr,16,CP,MT,1114.21,5,yes,Pouch
9417,400000635,Rasoi No 1 15 ltr Tin,Rasoi,,,0,Y,N,HBC:Rasoi:BIB,Case,Ltr,15,BP,MT,1114.21,10,yes,TIN
9417,400000636,Rasoi No 1 - 200ml Pouch,Rasoi,,,0,N,Y,HBC:Rasoi:BIB,Case,Ltr,16,BP,MT,1114.21,10,yes,Pouch
9412,400000731,Rasoi 15 kg Jar (Blue-North),Rasoi,,,0,Y,N,HBC:Rasoi:BIB,Case,Ltr,16.71,BP,MT,1114.21,10,yes,JAR
9408,400000731,Rasoi 15 kg Jar (Blue-North),Rasoi,,,0,Y,N,HBC:Rasoi:BIB,Case,Ltr,16.71,BP,MT,1114.21,10,yes,JAR
9405,400000731,Rasoi 15 kg Jar (Blue-North),Rasoi,,,0,Y,N,HBC:Rasoi:BIB,Case,Ltr,16.71,BP,MT,1114.21,10,yes,JAR
9409,400000731,Rasoi 15 kg Jar (Blue-North),Rasoi,,,0,Y,N,HBC:Rasoi:BIB,Case,Ltr,16.71,BP,MT,1114.21,10,yes,JAR
9417,400000731,Rasoi 15 kg Jar (Blue-North),Rasoi,,,0,Y,N,HBC:Rasoi:BIB,Case,Ltr,16.71,BP,MT,1114.21,10,yes,JAR
9411,400000731,Rasoi 15 kg Jar (Blue-North),Rasoi,,,0,Y,N,HBC:Rasoi:BIB,Case,Ltr,16.71,BP,MT,1114.21,10,yes,JAR
9412,400000730,Rasoi 15 kg Tin (Blue-North),Rasoi,,,0,Y,N,HBC:Rasoi:BIB,Case,Ltr,16.71,BP,MT,1114.21,10,yes,TIN
9408,400000730,Rasoi 15 kg Tin (Blue-North),Rasoi,,,0,Y,N,HBC:Rasoi:BIB,Case,Ltr,16.71,BP,MT,1114.21,10,yes,TIN
9405,400000730,Rasoi 15 kg Tin (Blue-North),Rasoi,,,0,Y,N,HBC:Rasoi:BIB,Case,Ltr,16.71,BP,MT,1114.21,10,yes,TIN
9409,400000730,Rasoi 15 kg Tin (Blue-North),Rasoi,,,0,Y,N,HBC:Rasoi:BIB,Case,Ltr,16.71,BP,MT,1114.21,10,yes,TIN
9417,400000730,Rasoi 15 kg Tin (Blue-North),Rasoi,,,0,Y,N,HBC:Rasoi:BIB,Case,Ltr,16.71,BP,MT,1114.21,10,yes,TIN
9411,400000730,Rasoi 15 kg Tin (Blue-North),Rasoi,,,0,Y,N,HBC:Rasoi:BIB,Case,Ltr,16.71,BP,MT,1114.21,10,yes,TIN
9411,400000449,Rasoi 15 kg Jar (Gold),Rasoi,,,0,Y,N,HBC:Rasoi:BIB,Case,Ltr,16.71,BP,MT,1114.21,10,yes,JAR
9411,400000521,Rasoi No-1 15 ltr Jar,Rasoi,,,0,Y,N,HBC:Rasoi:BIB,Case,Ltr,15,BP,MT,1114.21,10,yes,JAR
